"date","device","poll","conc","vg","conex"
"8/12/2025 13:18 PM","APNA-370","NO2",0.63,"0 ppb","M"
"8/12/2025 13:19 PM","APNA-370","NO2",1.09,"0 ppb","M"
"8/12/2025 13:20 PM","APNA-370","NO2",0.86,"0 ppb","M"
"8/12/2025 13:21 PM","APNA-370","NO2",0.81,"0 ppb","M"
"8/12/2025 13:22 PM","APNA-370","NO2",0.75,"0 ppb","M"
"8/12/2025 13:23 PM","APNA-370","NO2",1.02,"0 ppb","M"
"8/12/2025 13:24 PM","APNA-370","NO2",0.5,"0 ppb","M"
"8/12/2025 13:25 PM","APNA-370","NO2",0.62,"0 ppb","M"
"8/12/2025 13:26 PM","APNA-370","NO2",1.19,"0 ppb","M"
"8/12/2025 13:27 PM","APNA-370","NO2",0.89,"0 ppb","M"
"8/12/2025 13:28 PM","APNA-370","NO2",0.31,"0 ppb","M"
"8/12/2025 13:29 PM","APNA-370","NO2",0.61,"0 ppb","M"
"8/12/2025 13:30 PM","APNA-370","NO2",0.82,"0 ppb","M"
"8/12/2025 13:31 PM","APNA-370","NO2",0.81,"0 ppb","M"
"8/12/2025 13:32 PM","APNA-370","NO2",1.44,"0 ppb","M"
"8/12/2025 13:33 PM","APNA-370","NO2",0.92,"0 ppb","M"
"8/12/2025 13:34 PM","APNA-370","NO2",1.25,"0 ppb","M"
"8/12/2025 13:35 PM","APNA-370","NO2",0.74,"0 ppb","M"
"8/12/2025 13:36 PM","APNA-370","NO2",0.59,"0 ppb","M"
"8/12/2025 13:37 PM","APNA-370","NO2",1.18,"0 ppb","M"
"8/12/2025 13:38 PM","APNA-370","NO2",1.26,"0 ppb","M"
"8/12/2025 13:39 PM","APNA-370","NO2",0.83,"0 ppb","M"
"8/12/2025 13:40 PM","APNA-370","NO2",1.01,"0 ppb","M"
"8/12/2025 13:41 PM","APNA-370","NO2",0.55,"0 ppb","M"
"8/12/2025 13:42 PM","APNA-370","NO2",0.99,"0 ppb","M"
"8/12/2025 13:43 PM","APNA-370","NO2",1,"0 ppb","M"
"8/12/2025 13:44 PM","APNA-370","NO2",1.56,"0 ppb","M"
"8/12/2025 13:45 PM","APNA-370","NO2",0.69,"0 ppb","M"
"8/12/2025 13:46 PM","APNA-370","NO2",-0.23,"0 ppb","M"
"8/12/2025 13:47 PM","APNA-370","NO2",-0.38,"0 ppb","M"
"8/12/2025 13:48 PM","APNA-370","NO2",0.22,"0 ppb","M"
